order = 15
 ref0,  ref1,  ref2,    nR,  nG, nDir
0.110, 0.030, 0.000,	 86,   4,  90
0.120, 0.030, 0.000,	 86,   8,  94
0.130, 0.030, 0.000,	 86,   8,  94
0.140, 0.030, 0.000,	 86,   8,  94
0.150, 0.030, 0.000,	 86,   8,  94
0.160, 0.030, 0.000,	 86,   8,  94
0.170, 0.030, 0.000,	 86,   8,  94
0.180, 0.030, 0.000,	 86,  16, 102
0.190, 0.030, 0.000,	 86,  16, 102
0.200, 0.030, 0.000,	 86,  16, 102
0.040, 0.040, 0.000,	 86,   0,  86
0.050, 0.040, 0.000,	 86,   0,  86
0.060, 0.040, 0.000,	 86,   4,  90
0.070, 0.040, 0.000,	 86,   4,  90
0.080, 0.040, 0.000,	 86,   4,  90
0.090, 0.040, 0.000,	 86,   4,  90
0.100, 0.040, 0.000,	 86,   4,  90
0.110, 0.040, 0.000,	 86,   4,  90
0.120, 0.040, 0.000,	 86,   8,  94
0.130, 0.040, 0.000,	 86,   8,  94
0.140, 0.040, 0.000,	 86,   8,  94
0.150, 0.040, 0.000,	 86,   8,  94
0.160, 0.040, 0.000,	 86,   8,  94
0.170, 0.040, 0.000,	 86,   8,  94
0.180, 0.040, 0.000,	 86,  16, 102
0.190, 0.040, 0.000,	 86,  16, 102
0.200, 0.040, 0.000,	 86,  16, 102
0.050, 0.050, 0.000,	 86,   0,  86
0.060, 0.050, 0.000,	 86,   4,  90
0.070, 0.050, 0.000,	 86,   4,  90
0.080, 0.050, 0.000,	 86,   4,  90
0.090, 0.050, 0.000,	 86,   4,  90
0.100, 0.050, 0.000,	 86,   4,  90
0.110, 0.050, 0.000,	 86,   4,  90
0.120, 0.050, 0.000,	 86,   8,  94
0.130, 0.050, 0.000,	 86,   8,  94
0.140, 0.050, 0.000,	 86,   8,  94
0.150, 0.050, 0.000,	 86,   8,  94
0.160, 0.050, 0.000,	 86,   8,  94
0.170, 0.050, 0.000,	 86,   8,  94
0.180, 0.050, 0.000,	 86,  16, 102
0.190, 0.050, 0.000,	 86,  16, 102
0.200, 0.050, 0.000,	 86,  16, 102
0.060, 0.060, 0.000,	 86,   8,  94
0.070, 0.060, 0.000,	 86,   8,  94
0.080, 0.060, 0.000,	 86,   8,  94
0.090, 0.060, 0.000,	 86,   8,  94
0.100, 0.060, 0.000,	 86,   8,  94
0.110, 0.060, 0.000,	 86,   8,  94
0.120, 0.060, 0.000,	 86,  12,  98
0.130, 0.060, 0.000,	 86,  12,  98
0.140, 0.060, 0.000,	 86,  12,  98
0.150, 0.060, 0.000,	 86,  12,  98
0.160, 0.060, 0.000,	 86,  12,  98
0.170, 0.060, 0.000,	 86,  12,  98
0.180, 0.060, 0.000,	 86,  20, 106
0.190, 0.060, 0.000,	 86,  20, 106
0.200, 0.060, 0.000,	 86,  20, 106
0.070, 0.070, 0.000,	 86,   8,  94
0.080, 0.070, 0.000,	 86,   8,  94
0.090, 0.070, 0.000,	 86,   8,  94
0.100, 0.070, 0.000,	 86,   8,  94
0.110, 0.070, 0.000,	 86,   8,  94
0.120, 0.070, 0.000,	 86,  12,  98
0.130, 0.070, 0.000,	 86,  12,  98
0.140, 0.070, 0.000,	 86,  12,  98
0.150, 0.070, 0.000,	 86,  12,  98
0.160, 0.070, 0.000,	 86,  12,  98
0.170, 0.070, 0.000,	 86,  12,  98
0.180, 0.070, 0.000,	 86,  20, 106
0.190, 0.070, 0.000,	 86,  20, 106
0.200, 0.070, 0.000,	 86,  20, 106
0.080, 0.080, 0.000,	 86,   8,  94
0.090, 0.080, 0.000,	 86,   8,  94
0.100, 0.080, 0.000,	 86,   8,  94
0.110, 0.080, 0.000,	 86,   8,  94
0.120, 0.080, 0.000,	 86,  12,  98
0.130, 0.080, 0.000,	 86,  12,  98
0.140, 0.080, 0.000,	 86,  12,  98
0.150, 0.080, 0.000,	 86,  12,  98
0.160, 0.080, 0.000,	 86,  12,  98
0.170, 0.080, 0.000,	 86,  12,  98
0.180, 0.080, 0.000,	 86,  20, 106
0.190, 0.080, 0.000,	 86,  20, 106
0.200, 0.080, 0.000,	 86,  20, 106
0.090, 0.090, 0.000,	 86,   8,  94
0.100, 0.090, 0.000,	 86,   8,  94
0.110, 0.090, 0.000,	 86,   8,  94
0.120, 0.090, 0.000,	 86,  12,  98
0.130, 0.090, 0.000,	 86,  12,  98
0.140, 0.090, 0.000,	 86,  12,  98
0.150, 0.090, 0.000,	 86,  12,  98
0.160, 0.090, 0.000,	 86,  12,  98
0.170, 0.090, 0.000,	 86,  12,  98
0.180, 0.090, 0.000,	 86,  20, 106
0.190, 0.090, 0.000,	 86,  20, 106
0.200, 0.090, 0.000,	 86,  20, 106
0.100, 0.100, 0.000,	 86,   8,  94
0.110, 0.100, 0.000,	 86,   8,  94
0.120, 0.100, 0.000,	 86,  12,  98
0.130, 0.100, 0.000,	 86,  12,  98
0.140, 0.100, 0.000,	 86,  12,  98
0.150, 0.100, 0.000,	 86,  12,  98
0.160, 0.100, 0.000,	 86,  12,  98
0.170, 0.100, 0.000,	 86,  12,  98
0.180, 0.100, 0.000,	 86,  20, 106
0.190, 0.100, 0.000,	 86,  20, 106
0.200, 0.100, 0.000,	 86,  20, 106
0.110, 0.110, 0.000,	 86,   8,  94
0.120, 0.110, 0.000,	 86,  12,  98
0.130, 0.110, 0.000,	 86,  12,  98
0.140, 0.110, 0.000,	 86,  12,  98
0.150, 0.110, 0.000,	 86,  12,  98
0.160, 0.110, 0.000,	 86,  12,  98
0.170, 0.110, 0.000,	 86,  12,  98
0.180, 0.110, 0.000,	 86,  20, 106
0.190, 0.110, 0.000,	 86,  20, 106
0.200, 0.110, 0.000,	 86,  20, 106
0.120, 0.120, 0.000,	 86,  16, 102
0.130, 0.120, 0.000,	 86,  16, 102
0.140, 0.120, 0.000,	 86,  16, 102
0.150, 0.120, 0.000,	 86,  16, 102
0.160, 0.120, 0.000,	 86,  16, 102
0.170, 0.120, 0.000,	 86,  16, 102
0.180, 0.120, 0.000,	 86,  24, 110
0.190, 0.120, 0.000,	 86,  24, 110
0.200, 0.120, 0.000,	 86,  24, 110
0.130, 0.130, 0.000,	 86,  16, 102
0.140, 0.130, 0.000,	 86,  16, 102
0.150, 0.130, 0.000,	 86,  16, 102
0.160, 0.130, 0.000,	 86,  16, 102
0.170, 0.130, 0.000,	 86,  16, 102
0.180, 0.130, 0.000,	 86,  24, 110
0.190, 0.130, 0.000,	 86,  24, 110
0.200, 0.130, 0.000,	 86,  24, 110
0.140, 0.140, 0.000,	 86,  16, 102
0.150, 0.140, 0.000,	 86,  16, 102
0.160, 0.140, 0.000,	 86,  16, 102
0.170, 0.140, 0.000,	 86,  16, 102
0.180, 0.140, 0.000,	 86,  24, 110
0.190, 0.140, 0.000,	 86,  24, 110
0.200, 0.140, 0.000,	 86,  24, 110
0.150, 0.150, 0.000,	 86,  16, 102
0.160, 0.150, 0.000,	 86,  16, 102
0.170, 0.150, 0.000,	 86,  16, 102
0.180, 0.150, 0.000,	 86,  24, 110
0.190, 0.150, 0.000,	 86,  24, 110
0.200, 0.150, 0.000,	 86,  24, 110
0.160, 0.160, 0.000,	 86,  16, 102
0.170, 0.160, 0.000,	 86,  16, 102
0.180, 0.160, 0.000,	 86,  24, 110
0.190, 0.160, 0.000,	 86,  24, 110
0.200, 0.160, 0.000,	 86,  24, 110
0.170, 0.170, 0.000,	 86,  16, 102
0.180, 0.170, 0.000,	 86,  24, 110
0.190, 0.170, 0.000,	 86,  24, 110
0.200, 0.170, 0.000,	 86,  24, 110
0.180, 0.180, 0.000,	 86,  32, 118
0.190, 0.180, 0.000,	 86,  32, 118
0.200, 0.180, 0.000,	 86,  32, 118
0.190, 0.190, 0.000,	 86,  32, 118
0.200, 0.190, 0.000,	 86,  32, 118
0.200, 0.200, 0.000,	 86,  32, 118
0.010, 0.010, 0.010,	 86,   0,  86
0.020, 0.010, 0.010,	 86,   0,  86
0.030, 0.010, 0.010,	 86,   0,  86
0.040, 0.010, 0.010,	 86,   0,  86
0.050, 0.010, 0.010,	 86,   0,  86
0.060, 0.010, 0.010,	 86,   4,  90
0.070, 0.010, 0.010,	 86,   4,  90
0.080, 0.010, 0.010,	 86,   4,  90
0.090, 0.010, 0.010,	 86,   4,  90
0.100, 0.010, 0.010,	 86,   4,  90
0.110, 0.010, 0.010,	 86,   4,  90
0.120, 0.010, 0.010,	 86,   8,  94
0.130, 0.010, 0.010,	 86,   8,  94
0.140, 0.010, 0.010,	 86,   8,  94
0.150, 0.010, 0.010,	 86,   8,  94
0.160, 0.010, 0.010,	 86,   8,  94
0.170, 0.010, 0.010,	 86,   8,  94
0.180, 0.010, 0.010,	 86,  16, 102
0.190, 0.010, 0.010,	 86,  16, 102
0.200, 0.010, 0.010,	 86,  16, 102
0.020, 0.020, 0.010,	 86,   0,  86
0.030, 0.020, 0.010,	 86,   0,  86
0.040, 0.020, 0.010,	 86,   0,  86
0.050, 0.020, 0.010,	 86,   0,  86
0.060, 0.020, 0.010,	 86,   4,  90
0.070, 0.020, 0.010,	 86,   4,  90
0.080, 0.020, 0.010,	 86,   4,  90
0.090, 0.020, 0.010,	 86,   4,  90
0.100, 0.020, 0.010,	 86,   4,  90
0.110, 0.020, 0.010,	 86,   4,  90
0.120, 0.020, 0.010,	 86,   8,  94
0.130, 0.020, 0.010,	 86,   8,  94
0.140, 0.020, 0.010,	 86,   8,  94
0.150, 0.020, 0.010,	 86,   8,  94
0.160, 0.020, 0.010,	 86,   8,  94
0.170, 0.020, 0.010,	 86,   8,  94
0.180, 0.020, 0.010,	 86,  16, 102
0.190, 0.020, 0.010,	 86,  16, 102
0.200, 0.020, 0.010,	 86,  16, 102
0.030, 0.030, 0.010,	 86,   0,  86
0.040, 0.030, 0.010,	 86,   0,  86
0.050, 0.030, 0.010,	 86,   0,  86
0.060, 0.030, 0.010,	 86,   4,  90
0.070, 0.030, 0.010,	 86,   4,  90
0.080, 0.030, 0.010,	 86,   4,  90
0.090, 0.030, 0.010,	 86,   4,  90
0.100, 0.030, 0.010,	 86,   4,  90
0.110, 0.030, 0.010,	 86,   4,  90
0.120, 0.030, 0.010,	 86,   8,  94
0.130, 0.030, 0.010,	 86,   8,  94
0.140, 0.030, 0.010,	 86,   8,  94
0.150, 0.030, 0.010,	 86,   8,  94
0.160, 0.030, 0.010,	 86,   8,  94
0.170, 0.030, 0.010,	 86,   8,  94
0.180, 0.030, 0.010,	 86,  16, 102
0.190, 0.030, 0.010,	 86,  16, 102
0.200, 0.030, 0.010,	 86,  16, 102
0.040, 0.040, 0.010,	 86,   0,  86
0.050, 0.040, 0.010,	 86,   0,  86
0.060, 0.040, 0.010,	 86,   4,  90
0.070, 0.040, 0.010,	 86,   4,  90
0.080, 0.040, 0.010,	 86,   4,  90
0.090, 0.040, 0.010,	 86,   4,  90
0.100, 0.040, 0.010,	 86,   4,  90
0.110, 0.040, 0.010,	 86,   4,  90
0.120, 0.040, 0.010,	 86,   8,  94
0.130, 0.040, 0.010,	 86,   8,  94
0.140, 0.040, 0.010,	 86,   8,  94
0.150, 0.040, 0.010,	 86,   8,  94
0.160, 0.040, 0.010,	 86,   8,  94
0.170, 0.040, 0.010,	 86,   8,  94
0.180, 0.040, 0.010,	 86,  16, 102
0.190, 0.040, 0.010,	 86,  16, 102
0.200, 0.040, 0.010,	 86,  16, 102
0.050, 0.050, 0.010,	 86,   0,  86
0.060, 0.050, 0.010,	 86,   4,  90
0.070, 0.050, 0.010,	 86,   4,  90
0.080, 0.050, 0.010,	 86,   4,  90
0.090, 0.050, 0.010,	 86,   4,  90
0.100, 0.050, 0.010,	 86,   4,  90
0.110, 0.050, 0.010,	 86,   4,  90
0.120, 0.050, 0.010,	 86,   8,  94
0.130, 0.050, 0.010,	 86,   8,  94
0.140, 0.050, 0.010,	 86,   8,  94
0.150, 0.050, 0.010,	 86,   8,  94
0.160, 0.050, 0.010,	 86,   8,  94
0.170, 0.050, 0.010,	 86,   8,  94
0.180, 0.050, 0.010,	 86,  16, 102
0.190, 0.050, 0.010,	 86,  16, 102
0.200, 0.050, 0.010,	 86,  16, 102
0.060, 0.060, 0.010,	 86,   8,  94
0.070, 0.060, 0.010,	 86,   8,  94
0.080, 0.060, 0.010,	 86,   8,  94
0.090, 0.060, 0.010,	 86,   8,  94
0.100, 0.060, 0.010,	 86,   8,  94
0.110, 0.060, 0.010,	 86,   8,  94
0.120, 0.060, 0.010,	 86,  12,  98
0.130, 0.060, 0.010,	 86,  12,  98
0.140, 0.060, 0.010,	 86,  12,  98
0.150, 0.060, 0.010,	 86,  12,  98
0.160, 0.060, 0.010,	 86,  12,  98
0.170, 0.060, 0.010,	 86,  12,  98
0.180, 0.060, 0.010,	 86,  20, 106
0.190, 0.060, 0.010,	 86,  20, 106
0.200, 0.060, 0.010,	 86,  20, 106
0.070, 0.070, 0.010,	 86,   8,  94
0.080, 0.070, 0.010,	 86,   8,  94
0.090, 0.070, 0.010,	 86,   8,  94
0.100, 0.070, 0.010,	 86,   8,  94
0.110, 0.070, 0.010,	 86,   8,  94
0.120, 0.070, 0.010,	 86,  12,  98
0.130, 0.070, 0.010,	 86,  12,  98
0.140, 0.070, 0.010,	 86,  12,  98
0.150, 0.070, 0.010,	 86,  12,  98
0.160, 0.070, 0.010,	 86,  12,  98
0.170, 0.070, 0.010,	 86,  12,  98
0.180, 0.070, 0.010,	 86,  20, 106
0.190, 0.070, 0.010,	 86,  20, 106
0.200, 0.070, 0.010,	 86,  20, 106
0.080, 0.080, 0.010,	 86,   8,  94
0.090, 0.080, 0.010,	 86,   8,  94
0.100, 0.080, 0.010,	 86,   8,  94
0.110, 0.080, 0.010,	 86,   8,  94
0.120, 0.080, 0.010,	 86,  12,  98
0.130, 0.080, 0.010,	 86,  12,  98
0.140, 0.080, 0.010,	 86,  12,  98
0.150, 0.080, 0.010,	 86,  12,  98
0.160, 0.080, 0.010,	 86,  12,  98
0.170, 0.080, 0.010,	 86,  12,  98
0.180, 0.080, 0.010,	 86,  20, 106
0.190, 0.080, 0.010,	 86,  20, 106
0.200, 0.080, 0.010,	 86,  20, 106
0.090, 0.090, 0.010,	 86,   8,  94
0.100, 0.090, 0.010,	 86,   8,  94
0.110, 0.090, 0.010,	 86,   8,  94
0.120, 0.090, 0.010,	 86,  12,  98
0.130, 0.090, 0.010,	 86,  12,  98
0.140, 0.090, 0.010,	 86,  12,  98
0.150, 0.090, 0.010,	 86,  12,  98
0.160, 0.090, 0.010,	 86,  12,  98
0.170, 0.090, 0.010,	 86,  12,  98
0.180, 0.090, 0.010,	 86,  20, 106
0.190, 0.090, 0.010,	 86,  20, 106
0.200, 0.090, 0.010,	 86,  20, 106
0.100, 0.100, 0.010,	 86,   8,  94
0.110, 0.100, 0.010,	 86,   8,  94
0.120, 0.100, 0.010,	 86,  12,  98
0.130, 0.100, 0.010,	 86,  12,  98
0.140, 0.100, 0.010,	 86,  12,  98
0.150, 0.100, 0.010,	 86,  12,  98
0.160, 0.100, 0.010,	 86,  12,  98
0.170, 0.100, 0.010,	 86,  12,  98
0.180, 0.100, 0.010,	 86,  20, 106
0.190, 0.100, 0.010,	 86,  20, 106
0.200, 0.100, 0.010,	 86,  20, 106
0.110, 0.110, 0.010,	 86,   8,  94
0.120, 0.110, 0.010,	 86,  12,  98
0.130, 0.110, 0.010,	 86,  12,  98
0.140, 0.110, 0.010,	 86,  12,  98
0.150, 0.110, 0.010,	 86,  12,  98
0.160, 0.110, 0.010,	 86,  12,  98
0.170, 0.110, 0.010,	 86,  12,  98
0.180, 0.110, 0.010,	 86,  20, 106
0.190, 0.110, 0.010,	 86,  20, 106
0.200, 0.110, 0.010,	 86,  20, 106
0.120, 0.120, 0.010,	 86,  16, 102
0.130, 0.120, 0.010,	 86,  16, 102
0.140, 0.120, 0.010,	 86,  16, 102
0.150, 0.120, 0.010,	 86,  16, 102
0.160, 0.120, 0.010,	 86,  16, 102
0.170, 0.120, 0.010,	 86,  16, 102
0.180, 0.120, 0.010,	 86,  24, 110
0.190, 0.120, 0.010,	 86,  24, 110
0.200, 0.120, 0.010,	 86,  24, 110
0.130, 0.130, 0.010,	 86,  16, 102
0.140, 0.130, 0.010,	 86,  16, 102
0.150, 0.130, 0.010,	 86,  16, 102
0.160, 0.130, 0.010,	 86,  16, 102
0.170, 0.130, 0.010,	 86,  16, 102
0.180, 0.130, 0.010,	 86,  24, 110
0.190, 0.130, 0.010,	 86,  24, 110
0.200, 0.130, 0.010,	 86,  24, 110
0.140, 0.140, 0.010,	 86,  16, 102
0.150, 0.140, 0.010,	 86,  16, 102
0.160, 0.140, 0.010,	 86,  16, 102
0.170, 0.140, 0.010,	 86,  16, 102
0.180, 0.140, 0.010,	 86,  24, 110
0.190, 0.140, 0.010,	 86,  24, 110
0.200, 0.140, 0.010,	 86,  24, 110
0.150, 0.150, 0.010,	 86,  16, 102
0.160, 0.150, 0.010,	 86,  16, 102
0.170, 0.150, 0.010,	 86,  16, 102
0.180, 0.150, 0.010,	 86,  24, 110
0.190, 0.150, 0.010,	 86,  24, 110
0.200, 0.150, 0.010,	 86,  24, 110
0.160, 0.160, 0.010,	 86,  16, 102
0.170, 0.160, 0.010,	 86,  16, 102
0.180, 0.160, 0.010,	 86,  24, 110
0.190, 0.160, 0.010,	 86,  24, 110
0.200, 0.160, 0.010,	 86,  24, 110
0.170, 0.170, 0.010,	 86,  16, 102
0.180, 0.170, 0.010,	 86,  24, 110
0.190, 0.170, 0.010,	 86,  24, 110
0.200, 0.170, 0.010,	 86,  24, 110
0.180, 0.180, 0.010,	 86,  32, 118
0.190, 0.180, 0.010,	 86,  32, 118
0.200, 0.180, 0.010,	 86,  32, 118
0.190, 0.190, 0.010,	 86,  32, 118
0.200, 0.190, 0.010,	 86,  32, 118
0.200, 0.200, 0.010,	 86,  32, 118
0.020, 0.020, 0.020,	 86,   0,  86
0.030, 0.020, 0.020,	 86,   0,  86
0.040, 0.020, 0.020,	 86,   0,  86
0.050, 0.020, 0.020,	 86,   0,  86
0.060, 0.020, 0.020,	 86,   4,  90
0.070, 0.020, 0.020,	 86,   4,  90
0.080, 0.020, 0.020,	 86,   4,  90
0.090, 0.020, 0.020,	 86,   4,  90
0.100, 0.020, 0.020,	 86,   4,  90
0.110, 0.020, 0.020,	 86,   4,  90
0.120, 0.020, 0.020,	 86,   8,  94
0.130, 0.020, 0.020,	 86,   8,  94
0.140, 0.020, 0.020,	 86,   8,  94
0.150, 0.020, 0.020,	 86,   8,  94
0.160, 0.020, 0.020,	 86,   8,  94
0.170, 0.020, 0.020,	 86,   8,  94
0.180, 0.020, 0.020,	 86,  16, 102
0.190, 0.020, 0.020,	 86,  16, 102
0.200, 0.020, 0.020,	 86,  16, 102
0.030, 0.030, 0.020,	 86,   0,  86
0.040, 0.030, 0.020,	 86,   0,  86
0.050, 0.030, 0.020,	 86,   0,  86
0.060, 0.030, 0.020,	 86,   4,  90
0.070, 0.030, 0.020,	 86,   4,  90
0.080, 0.030, 0.020,	 86,   4,  90
0.090, 0.030, 0.020,	 86,   4,  90
0.100, 0.030, 0.020,	 86,   4,  90
0.110, 0.030, 0.020,	 86,   4,  90
0.120, 0.030, 0.020,	 86,   8,  94
0.130, 0.030, 0.020,	 86,   8,  94
0.140, 0.030, 0.020,	 86,   8,  94
0.150, 0.030, 0.020,	 86,   8,  94
0.160, 0.030, 0.020,	 86,   8,  94
0.170, 0.030, 0.020,	 86,   8,  94
0.180, 0.030, 0.020,	 86,  16, 102
0.190, 0.030, 0.020,	 86,  16, 102
0.200, 0.030, 0.020,	 86,  16, 102
0.040, 0.040, 0.020,	 86,   0,  86
0.050, 0.040, 0.020,	 86,   0,  86
0.060, 0.040, 0.020,	 86,   4,  90
0.070, 0.040, 0.020,	 86,   4,  90
0.080, 0.040, 0.020,	 86,   4,  90
0.090, 0.040, 0.020,	 86,   4,  90
0.100, 0.040, 0.020,	 86,   4,  90
0.110, 0.040, 0.020,	 86,   4,  90
0.120, 0.040, 0.020,	 86,   8,  94
0.130, 0.040, 0.020,	 86,   8,  94
0.140, 0.040, 0.020,	 86,   8,  94
0.150, 0.040, 0.020,	 86,   8,  94
0.160, 0.040, 0.020,	 86,   8,  94
0.170, 0.040, 0.020,	 86,   8,  94
0.180, 0.040, 0.020,	 86,  16, 102
0.190, 0.040, 0.020,	 86,  16, 102
0.200, 0.040, 0.020,	 86,  16, 102
0.050, 0.050, 0.020,	 86,   0,  86
0.060, 0.050, 0.020,	 86,   4,  90
0.070, 0.050, 0.020,	 86,   4,  90
0.080, 0.050, 0.020,	 86,   4,  90
0.090, 0.050, 0.020,	 86,   4,  90
0.100, 0.050, 0.020,	 86,   4,  90
0.110, 0.050, 0.020,	 86,   4,  90
0.120, 0.050, 0.020,	 86,   8,  94
0.130, 0.050, 0.020,	 86,   8,  94
0.140, 0.050, 0.020,	 86,   8,  94
0.150, 0.050, 0.020,	 86,   8,  94
0.160, 0.050, 0.020,	 86,   8,  94
0.170, 0.050, 0.020,	 86,   8,  94
0.180, 0.050, 0.020,	 86,  16, 102
0.190, 0.050, 0.020,	 86,  16, 102
0.200, 0.050, 0.020,	 86,  16, 102
0.060, 0.060, 0.020,	 86,   8,  94
0.070, 0.060, 0.020,	 86,   8,  94
0.080, 0.060, 0.020,	 86,   8,  94
0.090, 0.060, 0.020,	 86,   8,  94
0.100, 0.060, 0.020,	 86,   8,  94
0.110, 0.060, 0.020,	 86,   8,  94
0.120, 0.060, 0.020,	 86,  12,  98
0.130, 0.060, 0.020,	 86,  12,  98
0.140, 0.060, 0.020,	 86,  12,  98
0.150, 0.060, 0.020,	 86,  12,  98
0.160, 0.060, 0.020,	 86,  12,  98
0.170, 0.060, 0.020,	 86,  12,  98
0.180, 0.060, 0.020,	 86,  20, 106
0.190, 0.060, 0.020,	 86,  20, 106
0.200, 0.060, 0.020,	 86,  20, 106
0.070, 0.070, 0.020,	 86,   8,  94
0.080, 0.070, 0.020,	 86,   8,  94
0.090, 0.070, 0.020,	 86,   8,  94
0.100, 0.070, 0.020,	 86,   8,  94
0.110, 0.070, 0.020,	 86,   8,  94
0.120, 0.070, 0.020,	 86,  12,  98
0.130, 0.070, 0.020,	 86,  12,  98
0.140, 0.070, 0.020,	 86,  12,  98
0.150, 0.070, 0.020,	 86,  12,  98
0.160, 0.070, 0.020,	 86,  12,  98
0.170, 0.070, 0.020,	 86,  12,  98
0.180, 0.070, 0.020,	 86,  20, 106
0.190, 0.070, 0.020,	 86,  20, 106
0.200, 0.070, 0.020,	 86,  20, 106
0.080, 0.080, 0.020,	 86,   8,  94
0.090, 0.080, 0.020,	 86,   8,  94
0.100, 0.080, 0.020,	 86,   8,  94
0.110, 0.080, 0.020,	 86,   8,  94
0.120, 0.080, 0.020,	 86,  12,  98
0.130, 0.080, 0.020,	 86,  12,  98
0.140, 0.080, 0.020,	 86,  12,  98
0.150, 0.080, 0.020,	 86,  12,  98
0.160, 0.080, 0.020,	 86,  12,  98
0.170, 0.080, 0.020,	 86,  12,  98
0.180, 0.080, 0.020,	 86,  20, 106
0.190, 0.080, 0.020,	 86,  20, 106
0.200, 0.080, 0.020,	 86,  20, 106
0.090, 0.090, 0.020,	 86,   8,  94
0.100, 0.090, 0.020,	 86,   8,  94
0.110, 0.090, 0.020,	 86,   8,  94
0.120, 0.090, 0.020,	 86,  12,  98
0.130, 0.090, 0.020,	 86,  12,  98
0.140, 0.090, 0.020,	 86,  12,  98
0.150, 0.090, 0.020,	 86,  12,  98
0.160, 0.090, 0.020,	 86,  12,  98
0.170, 0.090, 0.020,	 86,  12,  98
0.180, 0.090, 0.020,	 86,  20, 106
0.190, 0.090, 0.020,	 86,  20, 106
0.200, 0.090, 0.020,	 86,  20, 106
0.100, 0.100, 0.020,	 86,   8,  94
0.110, 0.100, 0.020,	 86,   8,  94
0.120, 0.100, 0.020,	 86,  12,  98
0.130, 0.100, 0.020,	 86,  12,  98
0.140, 0.100, 0.020,	 86,  12,  98
0.150, 0.100, 0.020,	 86,  12,  98
0.160, 0.100, 0.020,	 86,  12,  98
0.170, 0.100, 0.020,	 86,  12,  98
0.180, 0.100, 0.020,	 86,  20, 106
0.190, 0.100, 0.020,	 86,  20, 106
0.200, 0.100, 0.020,	 86,  20, 106
0.110, 0.110, 0.020,	 86,   8,  94
0.120, 0.110, 0.020,	 86,  12,  98
0.130, 0.110, 0.020,	 86,  12,  98
0.140, 0.110, 0.020,	 86,  12,  98
