order = 29
 ref0,  ref1,  ref2,    nR,  nG, nDir
0.000, 0.000, 0.000,	302,   0, 302
0.010, 0.000, 0.000,	302,   0, 302
0.020, 0.000, 0.000,	302,   0, 302
0.030, 0.000, 0.000,	302,   4, 306
0.040, 0.000, 0.000,	302,   4, 306
0.050, 0.000, 0.000,	302,   8, 310
0.060, 0.000, 0.000,	302,   8, 310
0.070, 0.000, 0.000,	302,   8, 310
0.080, 0.000, 0.000,	302,  16, 318
0.090, 0.000, 0.000,	302,  16, 318
0.100, 0.000, 0.000,	302,  16, 318
0.110, 0.000, 0.000,	302,  24, 326
0.120, 0.000, 0.000,	302,  28, 330
0.130, 0.000, 0.000,	302,  28, 330
0.140, 0.000, 0.000,	302,  36, 338
0.150, 0.000, 0.000,	302,  36, 338
0.160, 0.000, 0.000,	302,  40, 342
0.170, 0.000, 0.000,	302,  48, 350
0.180, 0.000, 0.000,	302,  56, 358
0.190, 0.000, 0.000,	302,  56, 358
0.200, 0.000, 0.000,	302,  64, 366
0.010, 0.010, 0.000,	302,   0, 302
0.020, 0.010, 0.000,	302,   0, 302
0.030, 0.010, 0.000,	302,   4, 306
0.040, 0.010, 0.000,	302,   4, 306
0.050, 0.010, 0.000,	302,   8, 310
0.060, 0.010, 0.000,	302,   8, 310
0.070, 0.010, 0.000,	302,   8, 310
0.080, 0.010, 0.000,	302,  16, 318
0.090, 0.010, 0.000,	302,  16, 318
0.100, 0.010, 0.000,	302,  16, 318
0.110, 0.010, 0.000,	302,  24, 326
0.120, 0.010, 0.000,	302,  28, 330
0.130, 0.010, 0.000,	302,  28, 330
0.140, 0.010, 0.000,	302,  36, 338
0.150, 0.010, 0.000,	302,  36, 338
0.160, 0.010, 0.000,	302,  40, 342
0.170, 0.010, 0.000,	302,  48, 350
0.180, 0.010, 0.000,	302,  56, 358
0.190, 0.010, 0.000,	302,  56, 358
0.200, 0.010, 0.000,	302,  64, 366
0.020, 0.020, 0.000,	302,   0, 302
0.030, 0.020, 0.000,	302,   4, 306
0.040, 0.020, 0.000,	302,   4, 306
0.050, 0.020, 0.000,	302,   8, 310
0.060, 0.020, 0.000,	302,   8, 310
0.070, 0.020, 0.000,	302,   8, 310
0.080, 0.020, 0.000,	302,  16, 318
0.090, 0.020, 0.000,	302,  16, 318
0.100, 0.020, 0.000,	302,  16, 318
0.110, 0.020, 0.000,	302,  24, 326
0.120, 0.020, 0.000,	302,  28, 330
0.130, 0.020, 0.000,	302,  28, 330
0.140, 0.020, 0.000,	302,  36, 338
0.150, 0.020, 0.000,	302,  36, 338
0.160, 0.020, 0.000,	302,  40, 342
0.170, 0.020, 0.000,	302,  48, 350
0.180, 0.020, 0.000,	302,  56, 358
0.190, 0.020, 0.000,	302,  56, 358
0.200, 0.020, 0.000,	302,  64, 366
0.030, 0.030, 0.000,	302,   8, 310
0.040, 0.030, 0.000,	302,   8, 310
0.050, 0.030, 0.000,	302,  12, 314
0.060, 0.030, 0.000,	302,  12, 314
0.070, 0.030, 0.000,	302,  12, 314
0.080, 0.030, 0.000,	302,  20, 322
0.090, 0.030, 0.000,	302,  20, 322
0.100, 0.030, 0.000,	302,  20, 322
0.110, 0.030, 0.000,	302,  28, 330
0.120, 0.030, 0.000,	302,  32, 334
0.130, 0.030, 0.000,	302,  32, 334
0.140, 0.030, 0.000,	302,  40, 342
0.150, 0.030, 0.000,	302,  40, 342
0.160, 0.030, 0.000,	302,  44, 346
0.170, 0.030, 0.000,	302,  52, 354
0.180, 0.030, 0.000,	302,  60, 362
0.190, 0.030, 0.000,	302,  60, 362
0.200, 0.030, 0.000,	302,  68, 370
0.040, 0.040, 0.000,	302,   8, 310
0.050, 0.040, 0.000,	302,  12, 314
0.060, 0.040, 0.000,	302,  12, 314
0.070, 0.040, 0.000,	302,  12, 314
0.080, 0.040, 0.000,	302,  20, 322
0.090, 0.040, 0.000,	302,  20, 322
0.100, 0.040, 0.000,	302,  20, 322
0.110, 0.040, 0.000,	302,  28, 330
0.120, 0.040, 0.000,	302,  32, 334
0.130, 0.040, 0.000,	302,  32, 334
0.140, 0.040, 0.000,	302,  40, 342
0.150, 0.040, 0.000,	302,  40, 342
0.160, 0.040, 0.000,	302,  44, 346
0.170, 0.040, 0.000,	302,  52, 354
0.180, 0.040, 0.000,	302,  60, 362
0.190, 0.040, 0.000,	302,  60, 362
0.200, 0.040, 0.000,	302,  68, 370
0.050, 0.050, 0.000,	302,  16, 318
0.060, 0.050, 0.000,	302,  16, 318
0.070, 0.050, 0.000,	302,  16, 318
0.080, 0.050, 0.000,	302,  24, 326
0.090, 0.050, 0.000,	302,  24, 326
0.100, 0.050, 0.000,	302,  24, 326
0.110, 0.050, 0.000,	302,  32, 334
0.120, 0.050, 0.000,	302,  36, 338
0.130, 0.050, 0.000,	302,  36, 338
0.140, 0.050, 0.000,	302,  44, 346
0.150, 0.050, 0.000,	302,  44, 346
0.160, 0.050, 0.000,	302,  48, 350
0.170, 0.050, 0.000,	302,  56, 358
0.180, 0.050, 0.000,	302,  64, 366
0.190, 0.050, 0.000,	302,  64, 366
0.200, 0.050, 0.000,	302,  72, 374
0.060, 0.060, 0.000,	302,  16, 318
0.070, 0.060, 0.000,	302,  16, 318
0.080, 0.060, 0.000,	302,  24, 326
0.090, 0.060, 0.000,	302,  24, 326
0.100, 0.060, 0.000,	302,  24, 326
0.110, 0.060, 0.000,	302,  32, 334
0.120, 0.060, 0.000,	302,  36, 338
0.130, 0.060, 0.000,	302,  36, 338
0.140, 0.060, 0.000,	302,  44, 346
0.150, 0.060, 0.000,	302,  44, 346
0.160, 0.060, 0.000,	302,  48, 350
0.170, 0.060, 0.000,	302,  56, 358
0.180, 0.060, 0.000,	302,  64, 366
0.190, 0.060, 0.000,	302,  64, 366
0.200, 0.060, 0.000,	302,  72, 374
0.070, 0.070, 0.000,	302,  16, 318
0.080, 0.070, 0.000,	302,  24, 326
0.090, 0.070, 0.000,	302,  24, 326
0.100, 0.070, 0.000,	302,  24, 326
0.110, 0.070, 0.000,	302,  32, 334
0.120, 0.070, 0.000,	302,  36, 338
0.130, 0.070, 0.000,	302,  36, 338
0.140, 0.070, 0.000,	302,  44, 346
0.150, 0.070, 0.000,	302,  44, 346
0.160, 0.070, 0.000,	302,  48, 350
0.170, 0.070, 0.000,	302,  56, 358
0.180, 0.070, 0.000,	302,  64, 366
0.190, 0.070, 0.000,	302,  64, 366
0.200, 0.070, 0.000,	302,  72, 374
0.080, 0.080, 0.000,	302,  28, 330
0.090, 0.080, 0.000,	302,  28, 330
0.100, 0.080, 0.000,	302,  28, 330
0.110, 0.080, 0.000,	302,  36, 338
0.120, 0.080, 0.000,	302,  40, 342
0.130, 0.080, 0.000,	302,  40, 342
0.140, 0.080, 0.000,	302,  48, 350
0.150, 0.080, 0.000,	302,  48, 350
0.160, 0.080, 0.000,	302,  52, 354
0.170, 0.080, 0.000,	302,  60, 362
0.180, 0.080, 0.000,	302,  68, 370
0.190, 0.080, 0.000,	302,  68, 370
0.200, 0.080, 0.000,	302,  76, 378
0.090, 0.090, 0.000,	302,  28, 330
0.100, 0.090, 0.000,	302,  28, 330
0.110, 0.090, 0.000,	302,  36, 338
0.120, 0.090, 0.000,	302,  40, 342
0.130, 0.090, 0.000,	302,  40, 342
0.140, 0.090, 0.000,	302,  48, 350
0.150, 0.090, 0.000,	302,  48, 350
0.160, 0.090, 0.000,	302,  52, 354
0.170, 0.090, 0.000,	302,  60, 362
0.180, 0.090, 0.000,	302,  68, 370
0.190, 0.090, 0.000,	302,  68, 370
0.200, 0.090, 0.000,	302,  76, 378
0.100, 0.100, 0.000,	302,  28, 330
0.110, 0.100, 0.000,	302,  36, 338
0.120, 0.100, 0.000,	302,  40, 342
0.130, 0.100, 0.000,	302,  40, 342
0.140, 0.100, 0.000,	302,  48, 350
0.150, 0.100, 0.000,	302,  48, 350
0.160, 0.100, 0.000,	302,  52, 354
0.170, 0.100, 0.000,	302,  60, 362
0.180, 0.100, 0.000,	302,  68, 370
0.190, 0.100, 0.000,	302,  68, 370
0.200, 0.100, 0.000,	302,  76, 378
0.110, 0.110, 0.000,	302,  44, 346
0.120, 0.110, 0.000,	302,  48, 350
0.130, 0.110, 0.000,	302,  48, 350
0.140, 0.110, 0.000,	302,  56, 358
0.150, 0.110, 0.000,	302,  56, 358
0.160, 0.110, 0.000,	302,  60, 362
0.170, 0.110, 0.000,	302,  68, 370
0.180, 0.110, 0.000,	302,  76, 378
0.190, 0.110, 0.000,	302,  76, 378
0.200, 0.110, 0.000,	302,  84, 386
0.120, 0.120, 0.000,	302,  48, 350
0.130, 0.120, 0.000,	302,  48, 350
0.140, 0.120, 0.000,	302,  56, 358
0.150, 0.120, 0.000,	302,  56, 358
0.160, 0.120, 0.000,	302,  60, 362
0.170, 0.120, 0.000,	302,  68, 370
0.180, 0.120, 0.000,	302,  76, 378
0.190, 0.120, 0.000,	302,  76, 378
0.200, 0.120, 0.000,	302,  84, 386
0.130, 0.130, 0.000,	302,  48, 350
0.140, 0.130, 0.000,	302,  56, 358
0.150, 0.130, 0.000,	302,  56, 358
0.160, 0.130, 0.000,	302,  60, 362
0.170, 0.130, 0.000,	302,  68, 370
0.180, 0.130, 0.000,	302,  76, 378
0.190, 0.130, 0.000,	302,  76, 378
0.200, 0.130, 0.000,	302,  84, 386
0.140, 0.140, 0.000,	302,  60, 362
0.150, 0.140, 0.000,	302,  60, 362
0.160, 0.140, 0.000,	302,  64, 366
0.170, 0.140, 0.000,	302,  72, 374
0.180, 0.140, 0.000,	302,  80, 382
0.190, 0.140, 0.000,	302,  80, 382
0.200, 0.140, 0.000,	302,  88, 390
0.150, 0.150, 0.000,	302,  60, 362
0.160, 0.150, 0.000,	302,  64, 366
0.170, 0.150, 0.000,	302,  72, 374
0.180, 0.150, 0.000,	302,  80, 382
0.190, 0.150, 0.000,	302,  80, 382
0.200, 0.150, 0.000,	302,  88, 390
0.160, 0.160, 0.000,	302,  68, 370
0.170, 0.160, 0.000,	302,  76, 378
0.180, 0.160, 0.000,	302,  84, 386
0.190, 0.160, 0.000,	302,  84, 386
0.200, 0.160, 0.000,	302,  92, 394
0.170, 0.170, 0.000,	302,  84, 386
0.180, 0.170, 0.000,	302,  92, 394
0.190, 0.170, 0.000,	302,  92, 394
0.200, 0.170, 0.000,	302, 100, 402
0.180, 0.180, 0.000,	302,  92, 394
0.190, 0.180, 0.000,	302,  92, 394
0.200, 0.180, 0.000,	302, 100, 402
0.190, 0.190, 0.000,	302,  92, 394
0.200, 0.190, 0.000,	302, 100, 402
0.200, 0.200, 0.000,	302, 104, 406
0.010, 0.010, 0.010,	302,   0, 302
0.020, 0.010, 0.010,	302,   0, 302
0.030, 0.010, 0.010,	302,   4, 306
0.040, 0.010, 0.010,	302,   4, 306
0.050, 0.010, 0.010,	302,   8, 310
0.060, 0.010, 0.010,	302,   8, 310
0.070, 0.010, 0.010,	302,   8, 310
0.080, 0.010, 0.010,	302,  16, 318
0.090, 0.010, 0.010,	302,  16, 318
0.100, 0.010, 0.010,	302,  16, 318
0.110, 0.010, 0.010,	302,  24, 326
0.120, 0.010, 0.010,	302,  28, 330
0.130, 0.010, 0.010,	302,  28, 330
0.140, 0.010, 0.010,	302,  36, 338
0.150, 0.010, 0.010,	302,  36, 338
0.160, 0.010, 0.010,	302,  40, 342
0.170, 0.010, 0.010,	302,  48, 350
0.180, 0.010, 0.010,	302,  56, 358
0.190, 0.010, 0.010,	302,  56, 358
0.200, 0.010, 0.010,	302,  64, 366
0.020, 0.020, 0.010,	302,   0, 302
0.030, 0.020, 0.010,	302,   4, 306
0.040, 0.020, 0.010,	302,   4, 306
0.050, 0.020, 0.010,	302,   8, 310
0.060, 0.020, 0.010,	302,   8, 310
0.070, 0.020, 0.010,	302,   8, 310
0.080, 0.020, 0.010,	302,  16, 318
0.090, 0.020, 0.010,	302,  16, 318
0.100, 0.020, 0.010,	302,  16, 318
0.110, 0.020, 0.010,	302,  24, 326
0.120, 0.020, 0.010,	302,  28, 330
0.130, 0.020, 0.010,	302,  28, 330
0.140, 0.020, 0.010,	302,  36, 338
0.150, 0.020, 0.010,	302,  36, 338
0.160, 0.020, 0.010,	302,  40, 342
0.170, 0.020, 0.010,	302,  48, 350
0.180, 0.020, 0.010,	302,  56, 358
0.190, 0.020, 0.010,	302,  56, 358
0.200, 0.020, 0.010,	302,  64, 366
0.030, 0.030, 0.010,	302,   8, 310
0.040, 0.030, 0.010,	302,   8, 310
0.050, 0.030, 0.010,	302,  12, 314
0.060, 0.030, 0.010,	302,  12, 314
0.070, 0.030, 0.010,	302,  12, 314
0.080, 0.030, 0.010,	302,  20, 322
0.090, 0.030, 0.010,	302,  20, 322
0.100, 0.030, 0.010,	302,  20, 322
0.110, 0.030, 0.010,	302,  28, 330
0.120, 0.030, 0.010,	302,  32, 334
0.130, 0.030, 0.010,	302,  32, 334
0.140, 0.030, 0.010,	302,  40, 342
0.150, 0.030, 0.010,	302,  40, 342
0.160, 0.030, 0.010,	302,  44, 346
0.170, 0.030, 0.010,	302,  52, 354
0.180, 0.030, 0.010,	302,  60, 362
0.190, 0.030, 0.010,	302,  60, 362
0.200, 0.030, 0.010,	302,  68, 370
0.040, 0.040, 0.010,	302,   8, 310
0.050, 0.040, 0.010,	302,  12, 314
0.060, 0.040, 0.010,	302,  12, 314
0.070, 0.040, 0.010,	302,  12, 314
0.080, 0.040, 0.010,	302,  20, 322
0.090, 0.040, 0.010,	302,  20, 322
0.100, 0.040, 0.010,	302,  20, 322
0.110, 0.040, 0.010,	302,  28, 330
0.120, 0.040, 0.010,	302,  32, 334
0.130, 0.040, 0.010,	302,  32, 334
